artist_id,total_followers,genres,name,artist_popularity
4IVAbR2w4JJNJDDRFP3E83,4764259,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",6LACK,74
7dOBabd5O4CvKrg4iriHTM,2771483,['nu metal'],Kid Rock,68
55RI2GNCfyXr0f14uIdhwd,74906,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'modern southern rock']",A Thousand Horses,42
59XQUEHhy5830QsAsmhe2M,60626,['dark r&b'],Silent Child,54
2c9O21YLFy4tFI9zCVhbFg,187395,[],Sunday Service Choir,54
5mZJerulcERBZV7xnhrVp1,1638,[],Ryan Lewis,72
3YQKmKGau1PzlVlkL1iodx,24841001,"['modern rock', 'pop', 'pov: indie', 'rock']",Twenty One Pilots,83
3grvcGPaLhfrD5CYsecr4j,123675,['spacegrunge'],Failure,44
1anyVhU62p31KFi8MEzkbf,6023023,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Chance the Rapper,75
0q2lY1ZzFckzciuoMtUvck,336012,"['contemporary country', 'country road', 'modern country rock']",Canaan Smith,45
2VAnyOxzJuSAj7XIuEOT38,438480,"['electropop', 'house', 'uk dance']",AlunaGeorge,63
3RqBeV12Tt7A8xH3zBDDUF,1228044,"['contemporary country', 'country']",Kelsea Ballerini,74
3rO1KMi81CCLjSjkImNtrA,12760,[],CMG The Label,53
4l4bo3QrT0fqA2brroiv34,22329,"[""children's music""]",Fancy Nancy - Cast,35
738wLrAtLtCtFOLvQBXOXp,6212162,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",Major Lazer,77
3QLIkT4rD2FMusaqmkepbq,944809,"['post-teen pop', 'talent show', 'viral pop']",Rachel Platten,63
3WTrdbZU99dgTtt3ZkyamT,1110598,"['afrobeats', 'nigerian pop']",Oxlade,65
3GaRKzVcjJv5cIL8CmRAHn,73264,"['deep talent show', 'folk-pop', 'ny roots']",Sawyer Fredericks,33
3dfslm6CkJXlsvGSQxGgxt,8750,['indie anthem-folk'],Kimberly Anne,49
1qUjOF5fzrpoNycD36b2jZ,264421,['modern rock'],Nate Ruess,70
7xsuKSqVVN2JzUIpZV0GeW,20616,[],DRODi,58
03qM4LmPCrR7CuHTE0WAIW,217367,"['gospel', 'gospel r&b']",Koryn Hawthorne,52
5MouCg6ta7zAxsfMEbc1uh,644877,['reggae fusion'],OMI,68
7zw14okD8KNJhwxO5tncIY,16,[],Frederic Sawyer,25
50hFWG3MaUUX5phNrrVc97,599177,"['contemporary country', 'country', 'country road']",Sawyer Brown,57
0E3pLs4jXz9tDQGY8m1A1d,1712620,"['florida drill', 'melodic rap', 'southern hip hop']",JayDaYoungan,65
7fmQXLCgx5q0vkGArvS6mm,464982,"['classic sierreno', 'musica sonorense', 'sierreno']",Miguel Y Miguel,61
5EvFsr3kj42KNv97ZEnqij,2298082,"['dance pop', 'pop rap', 'reggae fusion']",Shaggy,74
4TsHKU8l8Wq7n7OPVikirn,376127,"['ghanaian hip hop', 'viral trap']",Jidenna,53
2gsggkzM5R49q6jpPvazou,11812241,"['dance pop', 'pop']",Jessie J,73
6mcrZQmgzFGRWf7C0SObou,667467,"['adult standards', 'bubblegum pop', 'doo-wop', 'lounge', 'northern soul', 'rock-and-roll', 'rockabilly']",Frankie Valli & The Four Seasons,65
60gmlHZmT16wiO9GiXKYK9,386481,"['contemporary country', 'country', 'country road', 'modern country rock']",Chris Janson,60
6ghiFYcwn2Vzl6K50U0UPz,507417,"['contemporary country', 'country road', 'modern country rock']",Michael Ray,51
6UBA15slIuadJ8h2lPRPos,2811955,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",Tech N9ne,70
2S9W9aSAd7e5mp8WqWxN2h,2358691,"['dance pop', 'pop', 'post-teen pop']",Hilary Duff,57
0cGUm45nv7Z6M6qdXYQGTX,7968474,"['pop', 'r&b', 'rap']",Kehlani,77
74KM79TiuVKeVCqs8QtB0B,15277523,['pop'],Sabrina Carpenter,94
6ueGR6SWhUJfvEhqkvMsVs,1480370,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'neo soul', 'r&b']",Janelle Monáe,67
610EjgFatGvVPtib97jQ8G,846443,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop']",NEEDTOBREATHE,64
34jw2BbxjoYalTp8cJFCPv,2712422,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",Heart,69
3bhu7P5PfngueRHiB9hjcx,633360,['modern blues rock'],Elle King,63
6y8XlgIV8BLlIg1tT1R10i,1592110,"['contemporary country', 'country', 'country road', 'modern country rock']",Old Dominion,71
6ZhjJOJXXwnPS8PrXdmjLw,924798,['dirty south rap'],UGK,61
5WRElKaZsn1tGnrgmJVAeO,290011,"['contemporary country', 'modern country rock']",Cam,53
1o2NpYGqHiCq7FoiYdyd1x,3109548,"['alt z', 'pop', 'talent show']",Bea Miller,67
165Z6hjWW3mWEEcpHyZBx1,21361,['movie tunes'],Cheyenne Jackson,49
2W8yFh0Ga6Yf3jiayVxwkE,5248709,['pop'],Dove Cameron,72
2wUjUUtkb5lvLKcGKsKqsR,11903613,"['canadian contemporary r&b', 'canadian pop', 'pop']",Alessia Cara,75
5p7f24Rk5HkUZsaS3BLG5F,8820694,['pop'],Hailee Steinfeld,69
7z5WFjZAIYejWy0NI5lv4T,3190121,"['contemporary country', 'country', 'country road']",Dan + Shay,71
3BAgmPNIK5IJl7zMK1wvMA,1022206,['texas latin rap'],That Mexican OT,73
7B4hKK0S9QYnaoqa9OuwgX,6330934,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",Eazy-E,68
716ZwtZBmwROBXcFmCzfdM,197443,"['hopebeat', 'indie poptimism', 'piano rock']",Andrew McMahon in the Wilderness,49
1iwUuIOKYjV7SKIg27v4zi,222066,"['florida drill', 'memphis hip hop']",Real Boston Richey,69
26VFTg2z8YR0cCuwLzESi2,21769084,"['electropop', 'etherpop', 'indie poptimism', 'pop']",Halsey,83
0Y5tJX1MQlPlqiwlOH1tJY,34673237,"['rap', 'slap house']",Travis Scott,94
246dkjvS1zLTtiykXe5h60,45853554,"['dfw rap', 'melodic rap', 'pop', 'rap']",Post Malone,91
1vyhD5VmyZ7KMfW5gqLgo5,37426514,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",J Balvin,88
4ScCswdRlyA23odg9thgIO,3077713,"['dance pop', 'pop', 'uk pop']",Jess Glynne,74
6Dd3NScHWwnW6obMFbl1BH,1692086,"['alt z', 'pop']",Daya,72
1tqhsYv8yBBdwANFNzHtcr,2010450,"['comedy rap', 'indie pop rap', 'pop rap']",Lil Dicky,62
1bT7m67vi78r2oqvxrP3X5,347628,['uk contemporary r&b'],Naughty Boy,63
5Z5jUyiNvFaqp0EVyLNf0p,518546,"['deep underground hip hop', 'indie pop rap']",Futuristic,52
0d6alfZHUx3xoRnPjkTL7Q,56380,"['classical performance', 'classical piano', 'german classical piano']",Alice Sara Ott,57
2EMAnMvWE2eb56ToJVfCWs,9224907,"['kentucky hip hop', 'r&b', 'rap']",Bryson Tiller,83
0Ai6AfyHUiBw0uQKESpXF2,25379,['jersey club'],Brock,48
39NR3AUhpbbqKM33vWn2fp,1262377,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",Brothers Osborne,62
6T5tfhQCknKG4UnH90qGnz,4548161,"['dance pop', 'pop']",DNCE,69
6jsjhAEteAlY0vCiLvMLBA,126404,"['alt z', 'electropop', 'indie poptimism']",ROZES,60
3VD2UusHVxxJufZDiFrZnO,1414,[],Hello Adele Tribute,27
3oSJ7TBVCWMDMiYjXNiCKE,5557999,"['black americana', 'contemporary country', 'country', 'country road']",Kane Brown,76
64M6ah0SkkRsnPGtGiRAbb,9388827,"['dance pop', 'pop']",Bebe Rexha,81
08PvCOlef4xdOr20jFSTPd,1284864,['viral rap'],Flo Milli,74
77kULmXAQ6vWer7IIHdGzI,1367902,['contemporary country'],Jordan Davis,75
0TgNiaeQaWssaH9aWjbqnA,420334,"['ccm', 'christian alternative rock', 'christian indie', 'christian music']",Jordan Feliz,57
11p2E654TTU8e0nZWBR4AL,535627,['singer-songwriter pop'],Mark Ambor,76
1McMsnEElThX1knmY4oliG,41496069,['pop'],Olivia Rodrigo,89
67FB4n52MgexGQIG8s0yUH,324074,['uk pop'],Lola Young,76
3MKwHkhEjcvzva2rasZeWD,30433,"['motown', 'rhythm and blues', 'southern soul']",Barrett Strong,47
32cxkkzCHntC7KY72NOyHD,55947,['scenecore'],Clover!,54
6eAUAR4N9NOpirukqdIzVI,272145,['pop soul'],Madison Ryann Ward,61
46GXASE9LHzyssNqKOInUu,221010,['nyc pop'],Dawin,54
4sTFGCigAQIUiEy8wSSQNF,436112,"['classic texas country', 'contemporary country', 'country road', 'modern country rock']",Granger Smith,52
4ZuggB1YawAAZOBL4pI9J8,64253,[],Emily Ann Roberts,44
38EmEgXkgK51MT2tPY0EoC,52763,[],Bobby Helms,71
378dH6EszOLFShpRzAQkVM,2323978,"['bow pop', 'pop violin']",Lindsey Stirling,68
4EzkuveR9pLvDVFNx6foYD,4041314,"['neo mellow', 'pop', 'uk pop']",James Bay,72
0oSGxfWSnnOXhD2fKuz2Gy,10911179,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",David Bowie,78
67hb7towEyKvt5Z8Bx306c,1635640,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",Empire Of The Sun,78
25u4wHJWxCA9vO0CzxAbK7,2387730,"['danish pop', 'scandipop']",Lukas Graham,71
2HVUOPAsce2D6S2BkaXd27,3761,[],909memphis,21
6WY7D3jk8zTrHtmkqqo5GI,835421,"['classic texas country', 'contemporary country']",Maren Morris,71
5ZsFI1h6hIdQRw2ti0hz81,23434725,"['pop', 'uk pop']",ZAYN,79
6VuMaDnrHyPL1p4EHjYLi7,23558320,"['pop', 'viral pop']",Charlie Puth,81
6RcgNRwyY9YNTXd9luk8JW,37036,[],Lelo,56
69GGBxA162lTqCwzJG5jLp,20639559,['pop'],The Chainsmokers,83
1yZwlOVsfrp4wb6d29KkGM,157450,"['north carolina hip hop', 'pop r&b', 'trap']",DJ Luke Nasty,43
5PxCTrv3Y1xVACfngpt7D2,150092,"['indie poptimism', 'indietronica']",Lostboycrow,48
3HiuzBlSW7pGDXlSFMhO2g,3041011,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Young Dolph,73
1QcutbFtA6u8A2ZFTZuLSL,48712,['trap latino'],Panda Black,68
32ENZVmItiETXMCYfM1bbS,95271,['sped up'],noturgf,67
5WQSzvIP7LeZnnGoJsLURa,46093,['south carolina hip hop'],Mook,40
5pzWFizoqhuhkImntBH12H,529,[],Pop Style,29
2k9CWxElb7Z6749jgeylsE,34,[],Made famous by Kanye West,0
6C7Js4b66YXFKZnTHF7o58,24799,[],fwm.kalebb,43
6xHUXzrfhFgnIv86EBR3Ml,34222,[],kai,62
7vk5e3vY1uw9plTHJAMwjN,39779785,['electro house'],Alan Walker,82
5a2EaR3hamoenG9rDuVn8j,7523828,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",Prince,72
5AyTi1piQztSiTSbUnHryq,22,[],Icy Zayn Gomez and the Wicked Future,0
3iri9nBFs9e4wN7PLIetAw,1577322,"['alt z', 'pop']",gnash,63
2GdoFQFEVzIwof2yGIf7Q1,3,[],Draken 9,0
3jHBxvZ9gbBkZ17wKUqVsO,115457,"['miami hip hop', 'viral trap']",Kent Jones,50
1lWqhDiZ2OtpsJsQFtXsKX,7055,"['deep smooth jazz', 'smooth jazz']",Adam Hawley,41
3NPpFNZtSTHheNBaWC82rB,3042365,"['modern alternative rock', 'modern rock', 'stomp pop']",X Ambassadors,73
4NsVVzuaZGk4aya8Pyacew,81657,"['contemporary country', 'country pop', 'modern country pop']",Adam Doleac,51
4goNjt1yECtAvQw8Br9SKX,5538,['worship'],Hannah Hobbs,46
4u5smJBskI6Adzv08PuiUP,924873,"['alt z', 'electropop']",Kiiara,61
1SupJlEpv7RS2tPNRaHViT,19177074,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",Nicky Jam,82
3Yw2flLUwQIZgpA2qSNj30,14995,['deep talent show'],Alisan Porter,27
68abRTdO4meYReMWHvBYb0,1016563,"['contemporary country', 'country', 'country road', 'modern country rock']",Chris Lane,57
1wiBLzTI7z9RUwEpNPdFT6,851746,"['contemporary r&b', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",Mase,65
6icQOAFXDZKsumw3YXyusw,10314972,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Lil Yachty,81
6czdbISBoxGckbBX8F4m8L,587053,"['social media pop', 'teen pop']",Jacob Sartorius,37
4O15NlyKLIASxsJ0PrXPfz,18053386,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",Lil Uzi Vert,87
0gb2lYBf4MTCUlqoAmDTX4,6275,[],PYT. NY,19
0L8ExT028jH3ddEcZwqJJ5,21643133,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers,84
3cR4rhS2hBWqI7rJEBacvN,289058,"['broadway', 'show tunes', 'vocal jazz']",Leslie Odom Jr.,73
4AapPt7H6bGH4i7chTulpI,382175,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock']",Ben Rector,60
46SHBwWsqBkxI7EeeBEQG7,11202798,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",Kodak Black,82
4xRYI6VqpkE3UwrDrAZL8L,6101107,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",Logic,75
790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
4sTQVOfp9vEMCemLw50sbu,3395036,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Galantis,71
662lI9CXPZ0a6ou4CkLr0G,251135,['singer-songwriter pop'],GRAHAM,66
41LfjfTCcTCUdykJqNyFw8,374681,"['atl hip hop', 'trap']",Dae Dae,37
7pFeBzX627ff0VnN6bxPR4,3523376,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",Desiigner,63
726MxZBpkxnnoKl6aN7mmj,83551,"['bboy', 'instrumental funk']",Cookin' On 3 Burners,63
1rs3y69kDwkIdGJcOYngQt,7501,[],J. Davi$,60
1FQXio7XougvCvKLIu0CCk,57854,"['country pop', 'modern country rock']",Tucker Beathard,34
7odc1yu6mbQ91fsh0KK5SJ,68684,[],DJ Ess,64
1p6CdzJRoicjRcSdWoB9Qc,538975,"['contemporary country', 'country road', 'heartland rock', 'modern country rock']",Mitchell Tenpenny,66
7LvoDJUNGnOrPdGRzVtOJ9,1534825,"['alternative r&b', 'lgbtq+ hip hop', 'nyc rap', 'rap', 'trap']",Young M.A,60
3Gm5F95VdRxW3mqCn8RPBJ,1970103,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']",Aminé,68
1URnnhqYAYcrqrcwql10ft,20711864,"['atl hip hop', 'hip hop', 'rap']",21 Savage,89
0KlSW3j5fUEfej47FOrBMr,20833,[],"Artists Of Then, Now & Forever",40
496w0Fyed8J7IRzn5Ffb6x,193964,[],juju<3,64
5Berubt6ysOy2LCMyqhmXP,2523338,"['arkansas hip hop', 'atl hip hop', 'melodic rap', 'memphis hip hop', 'southern hip hop', 'trap']",YFN Lucci,58
1Hsdzj7Dlq2I7tHP7501T4,10008333,['pop'],Niall Horan,77
1oKdM70mJD8VvDOTKeS8t1,60340,['nyc pop'],Emily Warren,55
6nxWCVXbOlEVRexSbLsTer,2468050,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",Flume,72
2auiVi8sUZo17dLy1HwrTU,2106243,"['afrofuturism', 'alternative r&b', 'r&b', 'urban contemporary']",Solange,62
0rgw0PdrFhmiayr1srwKkH,4266,['focus beats'],Lifted LoFi,36
37GBT1Lhfc2sgq4jZIt6n2,23813,[],PIKOTARO,35
50JJSqHUf2RQ9xsHs0KMHg,1442359,['indie pop rap'],Jon Bellion,67
5JyKQ4MQ2HkU1n1BYiKMWW,18339,[],Lyrah,53
45TgXXqMDdF8BkjA83OM7z,8085991,['florida rap'],Rod Wave,82
7iTLGcddv1bOPirdYJjKVy,87242,[],Dj Yo!,64
4IWBUUAFIplrNtaOHcJPRM,19034420,"['pop', 'talent show', 'uk pop']",James Arthur,82
4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
21WS9wngs9AqFckK7yYJPM,4181852,"['melodic rap', 'rap', 'trap']",PnB Rock,70
5l8VQNuIg0turYE1VtM9zV,3484110,"['canadian singer-songwriter', 'melancholia', 'permanent wave', 'singer-songwriter']",Leonard Cohen,67
09hVIj6vWgoCDtT03h8ZCa,2221099,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop']",A Tribe Called Quest,68
02A3cEvlLLCbIMVDrK2GHV,209009,['aussietronica'],Starley,57
5mnS9jJdKQQcRSqFu5YPVe,177397,['movie tunes'],Auli'i Cravalho,67
1T8S48bD91THNKBByWBDyn,318006,[],Dwayne Johnson,62
4aXXDj9aZnlshx7mzj3W1N,704664,"['broadway', 'show tunes']",Lin-Manuel Miranda,74
55fhWPvDiMpLnE4ZzNXZyW,1475379,"['alt z', 'pop']",Noah Cyrus,76
4fLF7NyMYLaMxUmZCSp5ex,77957,['trap soul'],Johnny Yukon,47
391oLRVmoTkumiN79HkTWu,59329,[],Darlene Love,65
7MRQbUPfaklI0EgLzZSEYP,220,['binaural'],Sundance Darling,37
7K78lVZ8XzkjfRSI7570FF,414432,"['latin pop', 'puerto rican pop']",José Feliciano,70
0MHgLfmQdutffmvWe5XBTN,103694,"['adult standards', 'american folk revival']",Burl Ives,65
4sj6D0zlMOl25nprDJBiU9,551700,"['adult standards', 'easy listening']",Andy Williams,73
31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
7jdFEYD2LTYjfwxOdlVjmc,1879563,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",KALEO,73
1QRj3hoop9Mv5VvHQkwPEp,2055250,"['alt z', 'pop']",Olivia O'Brien,66
4VMYDCV2IEDYJArk749S6m,35557711,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",Daddy Yankee,88
3y2cIKLjiOlp1Np37WiUdH,803992,"['modern country pop', 'pop rap']",Shaboozey,80
35WVTyRnKAoaGExqgktVyb,819021,['modern indie pop'],Hotel Ugly,77
6LuN9FCkKOj5PcnpouEgny,16449435,"['pop', 'pop r&b']",Khalid,85
2HPaUgqeutzr3jx5a9WyDV,7544817,"['r&b', 'rap', 'urban contemporary']",PARTYNEXTDOOR,85
1xHQO9GJIW9OXHxGBISYc5,476613,['electropop'],Marian Hill,54
4JNfz6aO9ZFz0gp5GY88am,1071015,"['alt z', 'pixie']",Hey Violet,52
0ZED1XzwlLHW4ZaG4lOT6m,5099364,['pop'],Julia Michaels,74
6ydoSd3N2mwgwBHtF6K7eX,5753941,['pop'],Calum Scott,77
1mP33Jk5fMXnfDDBWPwm25,11044,['dmv rap'],Migo Lee,36
15UsOTVnJzReFVN1VCnxy4,47643522,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,89
2iti5rcK93vBBCBJmG1tzO,284,[],Helium Kid Kanon,6
27mFvqQj8KpjmdKIqcw1mG,963907,"['trap', 'viral rap', 'viral trap']",Ayo & Teo,56
0p4ViyfJUTW0IT4SCBLexf,398014,['cali rap'],Drakeo the Ruler,62
6lOaHNmL3l3hKDGNf0egfs,206908,"['detroit hip hop', 'detroit trap']",Peezy,58
4VHa48wXlsDA2vWfgIi7cX,7862,['westcoast flow'],Dody6,36
0g498NHEmHYxVNgp1Qn7Ct,1763,['dominican indie'],Zoom Soon Bao,30
3JMtC2Qi46h2vcbJfVYlgy,3722,['orchestra'],Orquestra Simfònica de Barcelona i Nacional de Catalunya,50
2WoVwexZuODvclzULjPQtm,810406,"['alternative r&b', 'indie soul']",Sampha,66
1fctva4kpRbg2k3v7kwRuS,2514119,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",Rvssian,75
2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Gunna,88
6AUl0ykLLpvTktob97x9hO,3816179,"['detroit hip hop', 'detroit trap', 'rap', 'southern hip hop', 'trap']",Tee Grizzley,72
4f9iBmdUOhQWeP7dcAn1pf,1961982,['neo soul'],Rag'n'Bone Man,71
6ltzsmQQbmdoHHbLZ4ZN25,1781965,"['indie folk', 'stomp and holler']",Lord Huron,78
2cFrymmkijnjDg9SS92EPM,4992931,"['alt z', 'pop']",blackbear,75
78YqeIji3mgAS2K1Maca6x,1755842,"['contemporary country', 'country road', 'modern country rock']",Dylan Scott,72
699OTQXzgjhIYAHMy9RyPD,12318296,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",Playboi Carti,90
1DTZRmlVZBxx2wRQBtx6yi,317511,"['classic texas country', 'neo-traditional country']",Midland,64
0VRj0yCOv2FXJNP47XQnx5,7601117,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Quavo,81
65Soberz2DNvbx2hrxHcx5,55776,['country pop'],Lauren Duski,39
4nDoRrQiYLoBzwC5BhVJzF,34103787,"['dance pop', 'pop']",Camila Cabello,83
2M2QzPADSybcVig2CBTcFJ,4261,['melodic house'],Lauren L'aimant,47
4Gso3d4CscCijv0lmajZWs,5381183,['rap'],Don Toliver,88
41hhOkoRcm7m4fE0g7t1sa,1107821,['social media pop'],Jake Paul,41
4kI8Ie27vjvonwaB2ePh8T,1466225,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']",Portugal. The Man,70
0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
3QJzdZJYIAcoET1GcfpNGi,1691233,"['reggae', 'reggae fusion']",Damian Marley,68
6PQAkc79UJ2ngAy9uX7wbD,1072,[],Moonlight Jazz Trio,39
3jgs1QD0amFu2y6bqSK36Y,40290,['strut'],Erika Jayne,34
1vfezMIyCr4XUdYRaKIKi3,4039722,"['hip pop', 'r&b', 'urban contemporary']",Keyshia Cole,71
4cpxRQtv9dBgqAqLKDTiHf,173723,[],Thomas Mac,48
4J79AY6Z2927FTTAgHChuv,77718,[],Descendants – Cast,54
2dq3zcy2TTpFgvtAVRBZxD,1173,['lagu iban'],The Weekend Studio,11
6M2wZ9GZgrQXHCFfjv46we,45047865,"['dance pop', 'pop', 'uk pop']",Dua Lipa,88
5kuJibJcwOC53s3OkoGMRA,387149,['modern alternative rock'],The Revivalists,58
4sIl4BTo9l9KqEi0Y3RE72,479605,"['contemporary country', 'country', 'country road']",Carly Pearce,64
2ODbg2404zUzTi02qIPEjB,3627208,"['cali rap', 'dfw rap', 'rap', 'trap']",Tay-K,66
7bp2lSdh12wcA8LyB1srfJ,3680036,['pop'],Sofia Carson,71
7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
3qiHUAX7zY4Qnjx8TNUzVx,5478782,"['pluggnb', 'rage rap']",Yeat,84
2lRH2dgU5Kk4Bc5phmII4T,390225,"['contemporary country', 'country road', 'modern country rock']",LANCO,53
0tBxDunU3NUXpAOUNZY16c,87096,[],lou deezi,60
3Nrfpe0tUJi4K4DXYWgMUX,76903402,"['k-pop', 'k-pop boy group', 'pop']",BTS,87
7DuTB6wdzqFJGFLSH17k8e,3414024,"['trap queen', 'viral rap']",Bhad Bhabie,58
1E2AEtxaFaJtH0lO7kgNKw,515532,"['contemporary country', 'country', 'country road', 'modern country rock']",Russell Dickerson,62
7sKxqpSqbIzphAKAhrqvlf,684786,"['contemporary country', 'country', 'country road', 'modern country rock']",Walker Hayes,64
0XKOBt59crntr7HQXXO8Yz,3017286,"['contemporary country', 'country', 'country road']",Brooks & Dunn,74
3jk39CGeaaSO3FPKNx1RUx,598366,"['alternative r&b', 'lgbtq+ hip hop']",Syd,66
2ySHS7UojGu20XfUPaBlyu,209697,"['contemporary country', 'country pop', 'country road', 'modern country rock']",Devin Dawson,57
3gGUMEwIX6XodWsYEvKSal,3004369,"['alabama rap', 'rap', 'trap']",YBN Nahmir,64
7gZfnEnfiaHzxARJ2LeXrf,6870063,['emo rap'],6ix9ine,72
3EXdLajEO02ziZ90P90bSW,2336013,['cloud rap'],Lil Xan,56
4V8Sr092TqfHkfAA5fXXqG,10645446,"['latin pop', 'puerto rican pop']",Luis Fonsi,76
3T3McKIMvtAX5KdEAHl9a0,5138,[],Tank,37
3KLQ9EVYCMPlY6e8qCagzD,664,[],Chloe Welch,50
6Xgp2XMz1fhVYe7i6yNAax,9998703,"['melodic rap', 'rap', 'trap']",Trippie Redd,83
5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
508weSx4HBumrGggFmc7br,349435,['atl trap'],Hunxho,68
6extd4B6hl8VTmnlhpl2bY,1198060,"['melodic rap', 'trap']",Huncho Jack,58
6U1dBXJhC8gXFjamvFTmHg,866518,"['hollywood', 'movie tunes', 'post-teen pop']",Zac Efron,70
0LyOADBjj28cbvJWTXUEGA,213739,"['deep talent show', 'hollywood', 'movie tunes']",Loren Allred,61
63nv0hWWDob56Rk8GlNpN8,333009,['movie tunes'],The Greatest Showman Ensemble,67
586uxXMyD5ObPuzjtrzO1Q,844156,['edm'],Sofi Tukker,69
7d3WFRME3vBY2cgoP38RDo,5105107,['melodic rap'],Lil Skies,68
4GvEc3ANtPPjt1ZJllr5Zl,5467098,['pop'],Bazzi,70
1qe30odFQvnHMOTaBud0PH,22534,"['deep metalcore', 'gymcore']",No name faces,35
1Zb9OdzbxFQ5W3Y4qJ1tbI,3397,[],ROCK PESADO,18
2h2KV92jJvMsa0zTYfhBK2,97,[],Los Gangsta Migos,0
1C5vXvYnmVVTKw4GVCKGzM,329378,"['atl trap', 'memphis hip hop', 'trap']",Derez De’Shon,46
6qxpnaukVayrQn6ViNvu9I,1067375,['southern hip hop'],BigXthaPlug,83
2TImI3DW7o5MdRXJs4D37h,580429,['cali rap'],SOB X RBE,54
5JZ7CnR6gTvEMKX4g70Amv,6383526,['pop'],Lauv,77
20wkVLutqVOYrc0kxFs7rA,7281467,['canadian contemporary r&b'],Daniel Caesar,87
1vwwjIPFeYoRfAUCqqO6cZ,61116,[],44phantom,48
7J5UWTbsUFjoSQZQCQCqbQ,2223,['westcoast flow'],Siete7x,64
5sQqZtsAbXAoAnvA8iN9kN,151321,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country road', 'modern country rock']",High Valley,48
6C1ohJrd5VydigQtaGy5Wa,2302886,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Joyner Lucas,69
0eI3X5rAzHRZVe5FPk4MN1,770895,"['alternative metal', 'metal', 'post-grunge']",Bad Wolves,67
3KuNrap7xPWVJCyBHAE4le,29379,"['balearic', 'nu disco']",Midnight Magic,41
6l3BRLCpzfC8yxqf9thWAg,96882,"['noise pop', 'noise rock', 'nu gaze']",Yuck,34
3Xi9NGRGPDLOUHt03WMZJx,761,[],Protocols,40
63aKxgjLO1EaDdQESBCt21,152,[],Famous Dex,22
7f0OLhGgBMX9fUjm1dcPip,362123,[],Alice Merton,55
4kYSro6naA4h99UJvo89HB,24695386,"['pop', 'rap']",Cardi B,81
